location_id,sensors_id,location,datetime,lat,lon,parameter,units,value,city,country
4588,11382,FI00564-4588,2024-01-01T01:00:00+02:00,60.169639999537104,24.93924,pm25,µg/m³,54.44776,Helsinki,Finland
4588,11382,FI00564-4588,2024-01-01T02:00:00+02:00,60.169639999537104,24.93924,pm25,µg/m³,39.2917,Helsinki,Finland
4588,11382,FI00564-4588,2024-01-01T03:00:00+02:00,60.169639999537104,24.93924,pm25,µg/m³,24.21546,Helsinki,Finland
4588,11382,FI00564-4588,2024-01-01T04:00:00+02:00,60.169639999537104,24.93924,pm25,µg/m³,14.53746,Helsinki,Finland
4588,11382,FI00564-4588,2024-01-01T05:00:00+02:00,60.169639999537104,24.93924,pm25,µg/m³,8.123788,Helsinki,Finland
4588,11382,FI00564-4588,2024-01-01T06:00:00+02:00,60.169639999537104,24.93924,pm25,µg/m³,5.768793,Helsinki,Finland
4588,11382,FI00564-4588,2024-01-01T07:00:00+02:00,60.169639999537104,24.93924,pm25,µg/m³,4.829302,Helsinki,Finland
4588,11382,FI00564-4588,2024-01-01T08:00:00+02:00,60.169639999537104,24.93924,pm25,µg/m³,4.135122,Helsinki,Finland
4588,11382,FI00564-4588,2024-01-01T09:00:00+02:00,60.169639999537104,24.93924,pm25,µg/m³,3.729121,Helsinki,Finland
4588,11382,FI00564-4588,2024-01-01T10:00:00+02:00,60.169639999537104,24.93924,pm25,µg/m³,3.090323,Helsinki,Finland
4588,11382,FI00564-4588,2024-01-01T11:00:00+02:00,60.169639999537104,24.93924,pm25,µg/m³,3.049809,Helsinki,Finland
4588,11382,FI00564-4588,2024-01-01T12:00:00+02:00,60.169639999537104,24.93924,pm25,µg/m³,5.962538,Helsinki,Finland
4588,11382,FI00564-4588,2024-01-01T13:00:00+02:00,60.169639999537104,24.93924,pm25,µg/m³,4.465513,Helsinki,Finland
4588,11382,FI00564-4588,2024-01-01T14:00:00+02:00,60.169639999537104,24.93924,pm25,µg/m³,2.903612,Helsinki,Finland
4588,11382,FI00564-4588,2024-01-01T15:00:00+02:00,60.169639999537104,24.93924,pm25,µg/m³,4.4174,Helsinki,Finland
4588,11382,FI00564-4588,2024-01-01T16:00:00+02:00,60.169639999537104,24.93924,pm25,µg/m³,5.426071,Helsinki,Finland
4588,11382,FI00564-4588,2024-01-01T17:00:00+02:00,60.169639999537104,24.93924,pm25,µg/m³,4.845359,Helsinki,Finland
4588,11382,FI00564-4588,2024-01-01T18:00:00+02:00,60.169639999537104,24.93924,pm25,µg/m³,5.534307,Helsinki,Finland
4588,11382,FI00564-4588,2024-01-01T19:00:00+02:00,60.169639999537104,24.93924,pm25,µg/m³,3.903697,Helsinki,Finland
4588,11382,FI00564-4588,2024-01-01T20:00:00+02:00,60.169639999537104,24.93924,pm25,µg/m³,3.064482,Helsinki,Finland
4588,11382,FI00564-4588,2024-01-01T21:00:00+02:00,60.169639999537104,24.93924,pm25,µg/m³,2.476532,Helsinki,Finland
4588,11382,FI00564-4588,2024-01-01T22:00:00+02:00,60.169639999537104,24.93924,pm25,µg/m³,2.167459,Helsinki,Finland
