location_id,sensors_id,location,datetime,lat,lon,parameter,units,value,city,country
2998,6364,FI00841-2998,2024-01-01T01:00:00+02:00,60.2202399995376,24.81133,no2,µg/m³,20.34492,Espoo,Finland
2998,6364,FI00841-2998,2024-01-01T02:00:00+02:00,60.2202399995376,24.81133,no2,µg/m³,11.64225,Espoo,Finland
2998,6364,FI00841-2998,2024-01-01T03:00:00+02:00,60.2202399995376,24.81133,no2,µg/m³,9.286597,Espoo,Finland
2998,6364,FI00841-2998,2024-01-01T04:00:00+02:00,60.2202399995376,24.81133,no2,µg/m³,9.921125,Espoo,Finland
2998,6364,FI00841-2998,2024-01-01T05:00:00+02:00,60.2202399995376,24.81133,no2,µg/m³,11.38444,Espoo,Finland
2998,6364,FI00841-2998,2024-01-01T06:00:00+02:00,60.2202399995376,24.81133,no2,µg/m³,10.06149,Espoo,Finland
2998,6364,FI00841-2998,2024-01-01T07:00:00+02:00,60.2202399995376,24.81133,no2,µg/m³,8.328932,Espoo,Finland
2998,6364,FI00841-2998,2024-01-01T08:00:00+02:00,60.2202399995376,24.81133,no2,µg/m³,9.330563,Espoo,Finland
2998,6364,FI00841-2998,2024-01-01T09:00:00+02:00,60.2202399995376,24.81133,no2,µg/m³,9.381071,Espoo,Finland
2998,6364,FI00841-2998,2024-01-01T10:00:00+02:00,60.2202399995376,24.81133,no2,µg/m³,5.86113,Espoo,Finland
2998,6364,FI00841-2998,2024-01-01T11:00:00+02:00,60.2202399995376,24.81133,no2,µg/m³,5.703709,Espoo,Finland
2998,6364,FI00841-2998,2024-01-01T12:00:00+02:00,60.2202399995376,24.81133,no2,µg/m³,6.700437,Espoo,Finland
2998,6364,FI00841-2998,2024-01-01T13:00:00+02:00,60.2202399995376,24.81133,no2,µg/m³,5.973185,Espoo,Finland
2998,6364,FI00841-2998,2024-01-01T14:00:00+02:00,60.2202399995376,24.81133,no2,µg/m³,8.199141,Espoo,Finland
2998,6364,FI00841-2998,2024-01-01T15:00:00+02:00,60.2202399995376,24.81133,no2,µg/m³,11.65491,Espoo,Finland
2998,6364,FI00841-2998,2024-01-01T16:00:00+02:00,60.2202399995376,24.81133,no2,µg/m³,14.89402,Espoo,Finland
2998,6364,FI00841-2998,2024-01-01T17:00:00+02:00,60.2202399995376,24.81133,no2,µg/m³,15.91224,Espoo,Finland
2998,6364,FI00841-2998,2024-01-01T18:00:00+02:00,60.2202399995376,24.81133,no2,µg/m³,10.55021,Espoo,Finland
2998,6364,FI00841-2998,2024-01-01T19:00:00+02:00,60.2202399995376,24.81133,no2,µg/m³,9.250005,Espoo,Finland
2998,6364,FI00841-2998,2024-01-01T20:00:00+02:00,60.2202399995376,24.81133,no2,µg/m³,9.311218,Espoo,Finland
2998,6364,FI00841-2998,2024-01-01T21:00:00+02:00,60.2202399995376,24.81133,no2,µg/m³,8.932895,Espoo,Finland
2998,6364,FI00841-2998,2024-01-01T22:00:00+02:00,60.2202399995376,24.81133,no2,µg/m³,7.698504,Espoo,Finland
2998,6364,FI00841-2998,2024-01-01T23:00:00+02:00,60.2202399995376,24.81133,no2,µg/m³,7.161121,Espoo,Finland
2998,6364,FI00841-2998,2024-01-02T00:00:00+02:00,60.2202399995376,24.81133,no2,µg/m³,7.717562,Espoo,Finland
2998,6399,FI00841-2998,2024-01-01T01:00:00+02:00,60.2202399995376,24.81133,pm10,µg/m³,42.73416,Espoo,Finland
2998,6399,FI00841-2998,2024-01-01T02:00:00+02:00,60.2202399995376,24.81133,pm10,µg/m³,20.75336,Espoo,Finland
2998,6399,FI00841-2998,2024-01-01T03:00:00+02:00,60.2202399995376,24.81133,pm10,µg/m³,14.51287,Espoo,Finland
2998,6399,FI00841-2998,2024-01-01T04:00:00+02:00,60.2202399995376,24.81133,pm10,µg/m³,11.72883,Espoo,Finland
2998,6399,FI00841-2998,2024-01-01T05:00:00+02:00,60.2202399995376,24.81133,pm10,µg/m³,9.927138,Espoo,Finland
2998,6399,FI00841-2998,2024-01-01T06:00:00+02:00,60.2202399995376,24.81133,pm10,µg/m³,7.884198,Espoo,Finland
2998,6399,FI00841-2998,2024-01-01T07:00:00+02:00,60.2202399995376,24.81133,pm10,µg/m³,7.000979,Espoo,Finland
2998,6399,FI00841-2998,2024-01-01T08:00:00+02:00,60.2202399995376,24.81133,pm10,µg/m³,6.192136,Espoo,Finland
2998,6399,FI00841-2998,2024-01-01T09:00:00+02:00,60.2202399995376,24.81133,pm10,µg/m³,6.036318,Espoo,Finland
2998,6399,FI00841-2998,2024-01-01T10:00:00+02:00,60.2202399995376,24.81133,pm10,µg/m³,7.674618,Espoo,Finland
2998,6399,FI00841-2998,2024-01-01T11:00:00+02:00,60.2202399995376,24.81133,pm10,µg/m³,5.38872,Espoo,Finland
2998,6399,FI00841-2998,2024-01-01T12:00:00+02:00,60.2202399995376,24.81133,pm10,µg/m³,5.254706,Espoo,Finland
2998,6399,FI00841-2998,2024-01-01T13:00:00+02:00,60.2202399995376,24.81133,pm10,µg/m³,5.206915,Espoo,Finland
2998,6399,FI00841-2998,2024-01-01T14:00:00+02:00,60.2202399995376,24.81133,pm10,µg/m³,5.354583,Espoo,Finland
2998,6399,FI00841-2998,2024-01-01T15:00:00+02:00,60.2202399995376,24.81133,pm10,µg/m³,5.223375,Espoo,Finland
2998,6399,FI00841-2998,2024-01-01T16:00:00+02:00,60.2202399995376,24.81133,pm10,µg/m³,5.631207,Espoo,Finland
2998,6399,FI00841-2998,2024-01-01T17:00:00+02:00,60.2202399995376,24.81133,pm10,µg/m³,5.064463,Espoo,Finland
2998,6399,FI00841-2998,2024-01-01T18:00:00+02:00,60.2202399995376,24.81133,pm10,µg/m³,4.080076,Espoo,Finland
2998,6399,FI00841-2998,2024-01-01T19:00:00+02:00,60.2202399995376,24.81133,pm10,µg/m³,4.265392,Espoo,Finland
2998,6399,FI00841-2998,2024-01-01T20:00:00+02:00,60.2202399995376,24.81133,pm10,µg/m³,4.322522,Espoo,Finland
2998,6399,FI00841-2998,2024-01-01T21:00:00+02:00,60.2202399995376,24.81133,pm10,µg/m³,3.921434,Espoo,Finland
2998,6399,FI00841-2998,2024-01-01T22:00:00+02:00,60.2202399995376,24.81133,pm10,µg/m³,3.474338,Espoo,Finland
2998,6399,FI00841-2998,2024-01-01T23:00:00+02:00,60.2202399995376,24.81133,pm10,µg/m³,3.272887,Espoo,Finland
2998,6399,FI00841-2998,2024-01-02T00:00:00+02:00,60.2202399995376,24.81133,pm10,µg/m³,2.844036,Espoo,Finland
2998,27863,FI00841-2998,2024-01-01T01:00:00+02:00,60.2202399995376,24.81133,pm25,µg/m³,37.0885,Espoo,Finland
2998,27863,FI00841-2998,2024-01-01T02:00:00+02:00,60.2202399995376,24.81133,pm25,µg/m³,18.6096,Espoo,Finland
2998,27863,FI00841-2998,2024-01-01T03:00:00+02:00,60.2202399995376,24.81133,pm25,µg/m³,12.80121,Espoo,Finland
2998,27863,FI00841-2998,2024-01-01T04:00:00+02:00,60.2202399995376,24.81133,pm25,µg/m³,10.38058,Espoo,Finland
2998,27863,FI00841-2998,2024-01-01T05:00:00+02:00,60.2202399995376,24.81133,pm25,µg/m³,8.64042,Espoo,Finland
2998,27863,FI00841-2998,2024-01-01T06:00:00+02:00,60.2202399995376,24.81133,pm25,µg/m³,7.172675,Espoo,Finland
2998,27863,FI00841-2998,2024-01-01T07:00:00+02:00,60.2202399995376,24.81133,pm25,µg/m³,6.1237,Espoo,Finland
2998,27863,FI00841-2998,2024-01-01T08:00:00+02:00,60.2202399995376,24.81133,pm25,µg/m³,5.446454,Espoo,Finland
2998,27863,FI00841-2998,2024-01-01T09:00:00+02:00,60.2202399995376,24.81133,pm25,µg/m³,4.717676,Espoo,Finland
2998,27863,FI00841-2998,2024-01-01T10:00:00+02:00,60.2202399995376,24.81133,pm25,µg/m³,3.922735,Espoo,Finland
2998,27863,FI00841-2998,2024-01-01T11:00:00+02:00,60.2202399995376,24.81133,pm25,µg/m³,3.988177,Espoo,Finland
2998,27863,FI00841-2998,2024-01-01T12:00:00+02:00,60.2202399995376,24.81133,pm25,µg/m³,4.027436,Espoo,Finland
2998,27863,FI00841-2998,2024-01-01T13:00:00+02:00,60.2202399995376,24.81133,pm25,µg/m³,3.812774,Espoo,Finland
2998,27863,FI00841-2998,2024-01-01T14:00:00+02:00,60.2202399995376,24.81133,pm25,µg/m³,3.791762,Espoo,Finland
2998,27863,FI00841-2998,2024-01-01T15:00:00+02:00,60.2202399995376,24.81133,pm25,µg/m³,3.843466,Espoo,Finland
2998,27863,FI00841-2998,2024-01-01T16:00:00+02:00,60.2202399995376,24.81133,pm25,µg/m³,4.294407,Espoo,Finland
2998,27863,FI00841-2998,2024-01-01T17:00:00+02:00,60.2202399995376,24.81133,pm25,µg/m³,3.942071,Espoo,Finland
2998,27863,FI00841-2998,2024-01-01T18:00:00+02:00,60.2202399995376,24.81133,pm25,µg/m³,3.263737,Espoo,Finland
2998,27863,FI00841-2998,2024-01-01T19:00:00+02:00,60.2202399995376,24.81133,pm25,µg/m³,3.214966,Espoo,Finland
2998,27863,FI00841-2998,2024-01-01T20:00:00+02:00,60.2202399995376,24.81133,pm25,µg/m³,3.098746,Espoo,Finland
2998,27863,FI00841-2998,2024-01-01T21:00:00+02:00,60.2202399995376,24.81133,pm25,µg/m³,2.762252,Espoo,Finland
